"country" "lat" "lon" "alt" "Prec_1962to70_mean" "Prec_1962to70_sd" "Prec_2010to18_mean" "Prec_2010to18_sd"
"SPAIN" 41.9 3 10 740.530822753906 170.804489135742 656.18603515625 144.073471069336
"SPAIN" 42 2.8 94 783.117370605469 175.028305053711 698.2783203125 152.586532592773
"SPAIN" 42.333 -3.7 854 508.634918212891 72.9542922973633 487.863433837891 86.6339416503906
"SPAIN" 42.4 -3.7 891 533.400146484375 73.3686065673828 511.791290283203 89.441276550293
"SPAIN" 42.466 -2.383 369 436.556121826172 53.1228523254395 436.170379638672 70.771354675293
"SPAIN" 42.5 0.8 820 1274.28503417969 179.642288208008 1156.52221679688 196.961502075195
"SPAIN" 42.53 -6.58 555 964.638122558594 192.042602539062 925.844787597656 195.397262573242
"SPAIN" 42.766 -1.633 432 834.565124511719 104.314590454102 824.802124023438 139.206573486328
"SPAIN" 42.816 -1.633 400 877.734924316406 108.505210876465 865.428161621094 146.062133789062
"SPAIN" 42.883 -9.266 146 859.864868164062 166.974517822266 832.040649414062 177.117172241211
"SPAIN" 42.9 -8.433 367 1845.48986816406 360.178558349609 1789.35339355469 383.507843017578
"SPAIN" 43.533 -5.633 10 975.687866210938 123.089530944824 940.165649414062 171.020874023438
"SWEDEN" 55.55 13.36 106 723.813049316406 84.8631134033203 761.014343261719 107.941589355469
"SWEDEN" 55.7 13.2 73 622.25927734375 70.2068252563477 655.758483886719 95.6354141235352
"SWEDEN" 56.2 14.9 7 588.177978515625 68.6927871704102 630.531799316406 81.7157745361328
"SWEDEN" 56.68 12.83 30 777.539123535156 80.5217742919922 856.841491699219 116.89803314209
"SWEDEN" 56.683 12.833 30 777.539123535156 80.5217742919922 856.841491699219 116.89803314209
"SWEDEN" 56.78 13.13 185 1142.77282714844 117.133880615234 1273.49011230469 164.296142578125
"SWEDEN" 57.38 16.08 130 559.817565917969 69.5018768310547 610.515075683594 87.0300064086914
"SWEDEN" 57.6 12 31 783.111511230469 82.0641937255859 881.054260253906 113.508209228516
"SWEDEN" 57.66 12.3 169 903.291687011719 92.779296875 1016.89392089844 127.970672607422
"SWEDEN" 57.666 18.333 42 498.960296630859 66.2375335693359 514.900817871094 74.5572662353516
"SWEDEN" 57.7 11.983 4 791.94091796875 83.9588851928711 889.090270996094 113.978652954102
"SWEDEN" 57.7 12 5 801.045593261719 84.2952499389648 900.291442871094 115.475044250488
"SWEDEN" 57.766 11.883 20 775.102294921875 84.3660888671875 867.729858398438 111.120559692383
"SWEDEN" 57.766 14.083 226 672.196960449219 59.1111221313477 737.391906738281 89.5431671142578
"SWEDEN" 57.766 14.183 98 631.382690429688 56.7623176574707 691.1640625 85.2074279785156
"SWEDEN" 57.77 12.93 135 963.441162109375 98.8788452148438 1078.16052246094 127.90454864502
"SWEDEN" 58.38 13.25 120 571.179809570312 53.4740600585938 627.216247558594 83.7668914794922
"SWEDEN" 58.4 13.4 117 581.93115234375 54.7469444274902 638.789428710938 83.9797744750977
"SWEDEN" 58.73 16.55 25 596.375122070312 74.9213790893555 606.900085449219 88.6726226806641
"SWEDEN" 58.75 17.06 8 516.80712890625 65.5814590454102 523.865661621094 77.1371307373047
"SWEDEN" 58.8 17 47 560.030334472656 71.2924346923828 567.5419921875 83.9689788818359
"SWEDEN" 58.93 11.43 100 850.259155273438 97.3089752197266 916.306945800781 125.559906005859
"SWEDEN" 59 14.8 175 724.597351074219 68.4817962646484 751.489624023438 104.425476074219
"SWEDEN" 59.23 15.05 60 684.518615722656 65.3700180053711 694.654724121094 98.2624664306641
"SWEDEN" 59.233 15.05 60 684.518615722656 65.3700180053711 694.654724121094 98.2624664306641
"SWEDEN" 59.3 15.2 33 676.550537109375 64.7067718505859 685.436828613281 99.2896575927734
"SWEDEN" 59.35 13.466 46 637.147888183594 64.8221054077148 665.075317382812 96.7350997924805
"SWEDEN" 59.566 18.05 52 547.369812011719 72.5374298095703 546.294372558594 81.8718719482422
"SWEDEN" 59.7 16.07 60 656.056457519531 77.0240707397461 658.378112792969 99.9870223999023
"SWEDEN" 59.9 17.6 15 550.470703125 68.7927856445312 547.740478515625 84.2445526123047
"SWEDEN" 60.07 14.98 315 753.473266601562 74.7309417724609 764.4697265625 119.811317443848
"SWEDEN" 60.616 15.616 160 595.664855957031 64.7756958007812 598.327331542969 96.967414855957
"SWEDEN" 60.7 13.68 308 720.441223144531 70.1670303344727 723.8095703125 115.024856567383
"SWEDEN" 62.02 14.35 360 553.236511230469 61.6563377380371 556.668823242188 66.7653121948242
"SWEDEN" 62.38 17.28 60 690.607666015625 88.2387161254883 696.368225097656 67.820198059082
"SWEDEN" 62.53 17.45 6 544.390686035156 65.8356399536133 551.452819824219 54.1740570068359
"SWEDEN" 62.533 17.45 4 544.390686035156 65.8356399536133 551.452819824219 54.1740570068359
"SWEDEN" 62.616 17.933 8 664.193908691406 83.6836395263672 670.494323730469 65.9411239624023
"SWEDEN" 62.77 15.48 430 598.915344238281 71.3211669921875 608.550415039062 58.1776924133301
"SWEDEN" 63.166 14.666 345 504.742523193359 57.4948539733887 514.274169921875 46.8092803955078
"SWEDEN" 63.68 16.87 210 547.9228515625 62.4655685424805 571.261291503906 36.5340614318848
"SWEDEN" 64.37 21.32 21 578.557678222656 72.1736450195312 630.22119140625 74.2208099365234
"SWEDEN" 65 17.7 283 513.704345703125 57.6955757141113 584.586303710938 41.0787010192871
"SWEDEN" 65.55 22.13 26 456.872009277344 51.9971733093262 524.125427246094 79.7002410888672
"SWEDEN" 66.616 19.633 260 474.889831542969 46.8560981750488 535.318786621094 47.986213684082
"SWEDEN" 66.92 18.53 300 499.435302734375 47.7449073791504 556.613891601562 47.8016128540039
"SWEDEN" 66.95 17.73 337 581.378845214844 57.5021514892578 649.114440917969 60.5398826599121
"SWEDEN" 67.82 20.33 442 463.480102539062 45.208683013916 523.278686523438 30.4733734130859
"SWEDEN" 68.35 18.82 388 314.647491455078 36.0580024719238 351.345458984375 30.3576793670654
"SWITZERLAND" 46 9 276 1251.94384765625 159.538925170898 1269.84411621094 145.589767456055
"SWITZERLAND" 46.8 7 491 993.824951171875 159.34049987793 965.624755859375 125.090484619141
"SWITZERLAND" 47 6.95 487 916.042358398438 145.319427490234 888.023315429688 116.426002502441
"SWITZERLAND" 47.25 9.35 2490 2046.07434082031 295.523529052734 1933.1162109375 190.820907592773
"SYRIA" 35.6 36.183 1100 1445.54333496094 256.516845703125 1279.73449707031 345.546844482422
"SYRIA" 35.6 36.25 500 842.825500488281 154.422470092773 748.718627929688 219.184631347656
"SYRIA" 35.635 36.655 496 560.872802734375 114.18433380127 497.905242919922 142.911758422852
"SYRIA" 35.816 36.316 200 854.254272460938 164.073654174805 770.657836914062 225.68147277832
"SYRIA" 36.08 36.48 250 801.242309570312 159.316192626953 732.839294433594 205.023406982422
"SYRIA" 36.583 37.05 555 527.037292480469 108.865287780762 483.6953125 141.994186401367
"TUNISIA" 35.55 8.68 1092 445.442504882812 102.35375213623 423.140441894531 59.8061027526855
"TUNISIA" 36.255 8.685 665 487.65234375 77.3595962524414 475.745483398438 57.8484992980957
"TUNISIA" 36.52 9.085 365 571.1259765625 93.0874099731445 565.225769042969 63.8517189025879
"TUNISIA" 36.73 9.18 159 642.854248046875 104.709396362305 641.861633300781 74.0058746337891
"TUNISIA" 36.766 10.183 66 452.717590332031 81.2867431640625 471.905609130859 57.3893127441406
"TURKEY" 36.25 36.11 100 1126.72436523438 218.524505615234 1067.71142578125 270.319427490234
"TURKEY" 36.55 32.016 7 1086.95593261719 186.497406005859 1012.47772216797 171.405563354492
"TURKEY" 36.61 29.1 3 1075.28430175781 219.374649047852 935.409851074219 138.78401184082
"TURKEY" 36.7 33.4 275 778.092590332031 138.228042602539 777.358642578125 149.204864501953
"TURKEY" 36.82 34.6 3 750.830871582031 172.495315551758 760.825622558594 174.103927612305
"TURKEY" 36.88 36.16 28 918.676513671875 171.258148193359 914.869873046875 193.72477722168
"TURKEY" 36.9 28.3 3 1156.04174804688 220.950973510742 1061.10827636719 151.200836181641
"TURKEY" 37.033 37.96 347 444.479705810547 108.013572692871 393.234161376953 111.203590393066
"TURKEY" 37.04 36.59 514 874.553344726562 163.015106201172 849.030639648438 217.348526000977
"TURKEY" 37.3 35.1 400 912.34521484375 174.041397094727 942.015991210938 184.899429321289
"TURKEY" 37.5 34.1 1044 445.767700195312 72.5330657958984 469.171752929688 70.0961990356445
"TURKEY" 37.75 39.316 801 620.184326171875 170.375289916992 528.412902832031 131.226684570312
"TURKEY" 37.96 34.68 1208 356.442840576172 59.8436470031738 393.097747802734 52.9369621276855
"TURKEY" 38 27.4 17 833.083129882812 152.401184082031 802.349609375 96.3866271972656
"TURKEY" 38.2 28 118 743.723388671875 127.076850891113 702.730041503906 91.5054779052734
"TURKEY" 38.3 31.9 1030 454.667541503906 55.0338249206543 466.662811279297 48.919059753418
"TURKEY" 38.46 27.25 27 825.145385742188 162.037826538086 805.392272949219 97.7661056518555
"TURKEY" 38.5 35.8 1400 426.981658935547 61.2447929382324 467.475616455078 69.4873580932617
"TURKEY" 38.6 27.1 10 783.641967773438 153.93669128418 764.192932128906 92.0549774169922
"TURKEY" 38.666 32.95 969 639.455871582031 96.2524948120117 653.169555664062 100.818695068359
"TURKEY" 38.67 29.42 919 725.31396484375 93.880485534668 692.472473144531 79.3383255004883
"TURKEY" 38.69 27.43 41 801.354187011719 157.834167480469 781.851501464844 97.2180404663086
"TURKEY" 38.7 35.5 1068 383.692474365234 56.2702217102051 420.397674560547 56.864387512207
"TURKEY" 39 31.2 700 473.48828125 72.2216949462891 485.403198242188 53.0864715576172
"TURKEY" 39.1 29 830 951.818481445312 96.3150787353516 878.920166015625 125.961433410645
"TURKEY" 39.1 29.4 825 819.978881835938 81.1575469970703 773.483093261719 103.331832885742
"TURKEY" 39.1 39.2 1520 936.013732910156 196.401763916016 822.120483398438 143.243637084961
"TURKEY" 39.1 39.53 979 954.240295410156 194.044204711914 813.917236328125 142.295196533203
"TURKEY" 39.2 35.3 1017 397.053680419922 51.2583465576172 435.753875732422 58.3397216796875
"TURKEY" 39.4 32.5 1225 439.3916015625 63.463493347168 453.922149658203 63.9063262939453
"TURKEY" 39.45 31.35 96 461.923034667969 64.2201385498047 471.167114257812 53.8442764282227
"TURKEY" 39.6 29.5 360 765.9619140625 72.7227172851562 735.63037109375 102.449821472168
"TURKEY" 39.64 27.86 103 781.905639648438 86.478157043457 765.907958984375 84.4389724731445
"TURKEY" 39.75 37.02 1285 441.867584228516 59.2332725524902 468.288391113281 56.5482368469238
"TURKEY" 39.78 30.565 785 476.543701171875 56.3569183349609 480.673919677734 59.7326583862305
"TURKEY" 39.8 30.6 783 468.179138183594 56.17333984375 472.239044189453 58.5926094055176
"TURKEY" 39.82 34.32 1320 422.415710449219 35.7692031860352 453.222290039062 68.9216079711914
"TURKEY" 39.83 34.82 1298 554.033508300781 49.4983863830566 585.505310058594 89.2977066040039
"TURKEY" 39.93 32.85 860 426.312622070312 57.8904876708984 438.162841796875 63.3666038513184
"TURKEY" 39.95 32.68 806 424.532409667969 59.4170265197754 430.189331054688 63.0477485656738
"TURKEY" 39.95 32.88 891 431.655364990234 57.5652198791504 443.607116699219 64.7577056884766
"TURKEY" 40 32.6 799 438.967590332031 60.7756080627441 442.568725585938 65.8805694580078
"TURKEY" 40 32.9 877 439.021820068359 58.7560768127441 449.944946289062 66.5448455810547
"TURKEY" 40.1 29.1 1750 897.081176757812 88.7697143554688 877.317626953125 113.119262695312
"TURKEY" 40.101 29.101 1620 897.081176757812 88.7697143554688 877.317626953125 113.119262695312
"TURKEY" 40.15 29.96 526 528.274353027344 65.7682113647461 538.496337890625 69.2169876098633
"TURKEY" 40.16 31.93 682 472.168518066406 63.7356147766113 469.668487548828 76.4207916259766
"TURKEY" 40.2 25.9 72 815.489196777344 108.075508117676 785.2255859375 95.6752777099609
"TURKEY" 40.3 35.9 700 445.187194824219 43.7186317443848 483.634399414062 63.0204658508301
"TURKEY" 40.3 38.4 1300 581.1845703125 70.321174621582 607.408935546875 73.6947021484375
"TURKEY" 40.32 27.97 49 814.742004394531 91.8411331176758 806.379760742188 85.8882675170898
"TURKEY" 40.45 39.45 1219 574.809814453125 77.0274429321289 585.090942382812 76.2795257568359
"TURKEY" 40.46 37.76 1050 605.21826171875 74.3609313964844 639.588562011719 81.4538497924805
"TURKEY" 40.5 30.3 100 655.671936035156 86.7613220214844 665.242553710938 91.104850769043
"TURKEY" 40.65 35.85 412 462.955444335938 44.1056747436523 500.052001953125 65.0229644775391
"TURKEY" 40.666 29.833 16 721.426452636719 109.738098144531 732.442565917969 91.5565719604492
"TURKEY" 40.78 30.42 30 842.206115722656 122.838020324707 866.293823242188 123.302696228027
"TURKEY" 41.14 27.79 176 662.530944824219 80.0248489379883 683.452819824219 86.4001007080078
"TURKEY" 41.16 29.59 25 868.895385742188 119.189956665039 909.92236328125 114.738655090332
"TURKEY" 41.2 32.3 1210 732.9501953125 75.1250534057617 764.110961914062 121.29704284668
"TURKEY" 41.201 29.101 130 773.777893066406 102.07381439209 819.689514160156 100.563598632812
"TURKEY" 41.4 27.2 70 685.847106933594 96.2882614135742 724.597961425781 96.8790893554688
"TURKEY" 41.4 27.4 46 676.248962402344 93.8306045532227 711.472045898438 93.9572601318359
"TURKEY" 41.45 31.8 136 1145.04553222656 167.786422729492 1200.50122070312 201.226058959961
"TURKEY" 41.6 32.3 30 884.896667480469 116.421257019043 930.745666503906 143.519165039062
"UKRAINE" 44.683 34.133 181 677.213745117188 71.2320022583008 646.206176757812 119.55052947998
"UKRAINE" 45.03 35.38 26 480.62060546875 46.1964645385742 460.186462402344 79.8953857421875
"UKRAINE" 45.35 36.48 2 424.351654052734 50.6494331359863 414.429779052734 67.6806335449219
"UKRAINE" 45.37 28.85 30 496.911010742188 69.9955825805664 499.437713623047 71.2568664550781
"UKRAINE" 45.37 28.87 29 496.911010742188 69.9955825805664 499.437713623047 71.2568664550781
"UKRAINE" 45.37 36.43 32 420.493927001953 50.0888862609863 410.526123046875 67.108642578125
"UKRAINE" 45.483 34.166 72 584.806518554688 65.1250915527344 546.673156738281 114.52668762207
"UKRAINE" 45.52 32.7 3 429.248626708984 52.3744812011719 405.019195556641 78.5358810424805
"UKRAINE" 45.7 34.4 8 452.205749511719 49.0627365112305 430.217956542969 83.4123611450195
"UKRAINE" 46.43 30.77 42 497.515625 69.5744323730469 463.137329101562 74.2669067382812
"UKRAINE" 46.433 30.633 35 505.546966552734 69.9424667358398 473.399383544922 73.8366317749023
"UKRAINE" 46.483 30.633 64 514.014770507812 71.1946029663086 480.073181152344 74.5059661865234
"UKRAINE" 46.633 32.566 54 460.482299804688 63.2312507629395 433.877410888672 86.4441986083984
"UKRAINE" 46.85 30.083 148 554.097534179688 73.5954055786133 521.862060546875 71.3638229370117
"UKRAINE" 46.97 31.97 52 462.619903564453 67.6432113647461 434.893585205078 80.4926986694336
"UKRAINE" 47.333 36.333 221 563.796264648438 77.1065673828125 554.119201660156 82.3747787475586
"UKRAINE" 47.583 34.4 56 480.905334472656 66.8112030029297 458.410980224609 85.5373229980469
"UKRAINE" 47.8 35.016 112 519.307800292969 80.9106750488281 498.443542480469 91.7053833007812
"UKRAINE" 47.85 30.266 182 602.448547363281 89.3595886230469 546.354797363281 72.9450759887695
"UKRAINE" 48.05 30.85 103 591.38525390625 93.7518920898438 526.489807128906 76.3689880371094
"UKRAINE" 48.066 37.766 225 538.667053222656 64.3332824707031 544.527221679688 71.8511047363281
"UKRAINE" 48.07 32.15 142 540.250244140625 81.3250350952148 510.117767333984 75.4734039306641
"UKRAINE" 48.1 30.9 103 593.622863769531 94.2646026611328 528.669677734375 76.1081390380859
"UKRAINE" 48.27 25.97 239 629.173156738281 68.5227203369141 588.073303222656 95.9994201660156
"UKRAINE" 48.35 38.43 334 566.522705078125 70.2298889160156 577.240478515625 71.3146057128906
"UKRAINE" 48.37 25.9 246 632.778137207031 66.3120803833008 590.763793945312 96.5909805297852
"UKRAINE" 48.37 35.08 141 523.165405273438 77.7351913452148 514.592529296875 85.9123916625977
"UKRAINE" 48.433 33.9 119 520.278137207031 80.0387725830078 500.992065429688 75.0504531860352
"UKRAINE" 48.48 32.25 171 529.769836425781 83.1907501220703 499.086761474609 61.065315246582
"UKRAINE" 48.483 32.25 148 529.769836425781 83.1907501220703 499.086761474609 61.065315246582
"UKRAINE" 48.516 32.2 171 541.431213378906 86.4970016479492 507.715148925781 60.6370964050293
"UKRAINE" 48.6 39.27 62 499.460693359375 59.3280448913574 507.852996826172 61.2270317077637
"UKRAINE" 48.63 22.27 124 820.509704589844 112.417213439941 804.410034179688 157.967895507812
"UKRAINE" 48.716 32.666 181 583.999938964844 93.2805480957031 545.303894042969 66.0326461791992
"UKRAINE" 48.8 37.6 62 499.686492919922 63.6709136962891 509.320495605469 58.6034202575684
"UKRAINE" 48.966 24.7 276 739.996337890625 73.4995269775391 682.242919921875 118.23900604248
"UKRAINE" 49.02 28.13 334 656.548706054688 94.8673629760742 593.352111816406 96.2766265869141
"UKRAINE" 49.22 39.58 65 508.444213867188 66.056266784668 514.608032226562 52.3385810852051
"UKRAINE" 49.23 28.6 298 648.306213378906 97.5672760009766 583.738891601562 87.9196701049805
"UKRAINE" 49.233 28.46 287 650.578552246094 96.8225479125977 586.728515625 89.9740600585938
"UKRAINE" 49.233 28.6 298 648.306213378906 97.5672760009766 583.738891601562 87.9196701049805
"UKRAINE" 49.41 32.03 94 593.160705566406 91.7787780761719 540.370300292969 56.6574096679688
"UKRAINE" 49.433 26.983 350 683.835388183594 84.494743347168 620.718383789062 102.358474731445
"UKRAINE" 49.57 25.6 334 673.551025390625 72.6203689575195 617.531677246094 104.923080444336
"UKRAINE" 49.68 32.03 97 593.816101074219 90.2534561157227 540.412780761719 56.6414413452148
"UKRAINE" 49.7 39.03 68 504.267578125 61.548999786377 520.388671875 55.9449920654297
"UKRAINE" 49.82 23.95 323 765.567565917969 97.2242431640625 707.676635742188 118.598793029785
"UKRAINE" 49.93 36.28 147 542.624572753906 77.2751922607422 565.624694824219 74.7055053710938
"UKRAINE" 49.933 36.283 152 542.624572753906 77.2751922607422 565.624694824219 74.7055053710938
"UKRAINE" 49.97 33.62 97 575.5322265625 97.2530670166016 548.940856933594 70.4486846923828
"UKRAINE" 49.97 36.13 155 546.844665527344 80.5217056274414 568.345275878906 76.3726348876953
"UKRAINE" 50 33.02 158 609.93017578125 97.2237319946289 575.3154296875 69.5258331298828
"UKRAINE" 50.17 27.05 277 700.612548828125 93.6726913452148 655.024108886719 106.801406860352
"UKRAINE" 50.22 31.8 125 586.540649414062 89.7944030761719 531.513122558594 54.9411201477051
"UKRAINE" 50.27 28.63 219 634.241760253906 102.243858337402 583.045776367188 83.9449768066406
"UKRAINE" 50.7 25.5 232 618.901794433594 73.2396621704102 592.150024414062 88.0183486938477
"UKRAINE" 50.88 34.78 177 596.87158203125 91.5406188964844 596.743591308594 74.9861602783203
"UKRAINE" 51.216 24.683 176 621.187683105469 71.9856719970703 612.061218261719 86.8801040649414
"UKRAINE" 51.283 26.616 153 626.688842773438 77.989616394043 622.884704589844 96.8381805419922
"UKRAINE" 51.316 28.783 171 674.109558105469 102.217872619629 635.551025390625 94.692626953125
"UNITED KINGDOM" 50.65 -1.15 4 815.212829589844 90.7000274658203 840.361145019531 119.67253112793
"UNITED KINGDOM" 51 -2.633 18 729.864135742188 93.4666061401367 771.341979980469 110.745933532715
"UNITED KINGDOM" 51.17 -1.75 124 715.423706054688 88.8971710205078 747.661193847656 110.446563720703
"UNITED KINGDOM" 51.466 -0.45 25 597.97119140625 74.0820770263672 619.826171875 94.3796005249023
"UNITED KINGDOM" 51.7 -0.3 128 655.322937011719 82.3395919799805 690.116088867188 104.532081604004
"UNITED KINGDOM" 51.78 -0.78 96 692.702819824219 89.0664672851562 722.270568847656 111.858695983887
"UNITED KINGDOM" 51.883 -0.366 158 693.017822265625 83.2541580200195 731.266967773438 112.468948364258
"UNITED KINGDOM" 51.9 -2.08 65 754.775451660156 109.553382873535 804.063720703125 124.983055114746
"UNITED KINGDOM" 52.02 -0.42 59 623.276733398438 73.4903945922852 654.503234863281 102.271461486816
"UNITED KINGDOM" 52.08 1.4 29 627.875549316406 73.6576156616211 644.983154296875 70.5341873168945
"UNITED KINGDOM" 52.22 -2.97 155 855.276428222656 118.847267150879 900.447387695312 134.263092041016
"UNITED KINGDOM" 52.35 -3.82 301 1704.79504394531 211.778991699219 1832.40185546875 256.174865722656
"UNITED KINGDOM" 52.37 -0.22 49 564.978271484375 67.5059204101562 595.764343261719 91.4947967529297
"UNITED KINGDOM" 52.7 -2.3 113 801.733642578125 117.877647399902 820.512512207031 128.741500854492
"UNITED KINGDOM" 52.75 -3.466 303 1313.82678222656 178.239944458008 1391.45666503906 189.33381652832
"UNITED KINGDOM" 53.35 -2.266 69 844.544006347656 108.215110778809 873.707336425781 119.808929443359
"UNITED KINGDOM" 54.1 -0.63 175 717.251037597656 125.998550415039 752.356262207031 92.8618545532227
"UNITED KINGDOM" 54.3 -1.5 40 636.650329589844 100.686363220215 666.282958984375 79.71728515625
"UNITED KINGDOM" 55.07 -3.6 49 968.600524902344 88.1798095703125 1062.70886230469 100.817848205566
"UNITED KINGDOM" 55.316 -3.2 242 1563.02880859375 144.1689453125 1684.64636230469 150.968521118164
"UNITED KINGDOM" 55.85 -4.43 32 1038.26110839844 86.5554275512695 1152.37915039062 95.3359298706055
"UNITED KINGDOM" 56.72 -3.77 94 988.282897949219 72.5907592773438 1099.27587890625 101.435234069824
"UNITED KINGDOM" 57.13 -4.68 21 1346.66247558594 138.481399536133 1514.41540527344 134.228942871094
"UNITED KINGDOM" 57.4 -6.2 20 1611.63037109375 177.926849365234 1819.15759277344 160.617980957031
"UNITED KINGDOM" 57.5 -4.2 4 858.007873535156 74.6785125732422 931.943664550781 85.6945724487305
"UNITED KINGDOM" 60.133 -1.183 82 1175.45739746094 118.878067016602 1231.15344238281 129.724075317383
